Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
Flying Doctors,"Flying Doctors, The",D0221,Factual,Fact Not Fiction Films,English,2013,6 x 26',signed,TRUE,FALSE,FALSE,FALSE,05/02/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 years from sig with a break at 3 years, thereafter rolling 12 monthly periods. TERRITORY: WW RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital, Ancillary, Merchandising. NB: DFT Enterprises (sister company of Producer) has right to sell the titles via physical Discs online on its website but we can sell WW (UK of course on non-excl. basis)",,Marketing incl. Tx deductable.,,,,From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,Flying Doctors Episode 3 https://vimeo.com/96067755 Password: Indigo2014,Status 3
Flying Sheilas,Flying Sheilas,D0221,Factual,Fact Not Fiction Films,English,2008,1 x 52',signed,TRUE,FALSE,FALSE,FALSE,05/02/2014 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,30%,,"TERM: 5 years from sig with a break at 3 years, thereafter rolling 12 monthly periods. TERRITORY: WW RIGHTS: Theatrical, Non-Theatrical, TV, Video, Digital, Ancillary, Merchandising. NB: DFT Enterprises (sister company of Producer) has right to sell the titles via physical Discs online on its website but we can sell WW (UK of course on non-excl. basis)",,Marketing incl. Tx deductable.,,,PREVIOUS SALE Qantas - inflight - expired,From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,Flying Sheilas https://vimeo.com/96086293 Password: Indigo2014,Status 3
Forensics School,Forensics School,D0175,Factual,Turn On Television Ltd,English,2003,5 x 30',,TRUE,FALSE,TRUE,FALSE,24/02/2009 00:00,23/02/2016 00:00,23/02/2019 00:00,,TRUE,35%,,"UNDERLYING RIGHTS: Non-Theatric, Free TV, Pay TV, Videogram, New Media. TERRITORY: Worldwide excluding UK, Northern Ireland, Republic of Ireland, Channel Islands, Isle of Man until 1st May 2012 for all television rights including Video On Demand and delivery via mobile and internet. But C&I has 1st option to renew upon expiration. Furthermore it shall be non-exclusive in British Forces overseas bases, Malta, Sub Saharan Africa, Greece, Cyprus, Benelux, Scandinavia and Central and Eastern Europe for all television rights including Video On Demand and delivery via mobile and internet until 1st May 2012, exclusive thereafter. Previous deals: Discovery UK licence expired 31-12-06 Crime and Investigation network (exp. 1.05.12) as above mentioned rights. Claxson - Latin America incl. Caribbean & Portugal and Portugese Africa - expired.",Only if sublicensing beyond 3 years after Term,"Marketing included however agreed can recoup marketing expenses (including but not limited to flyers, brochures, advertising, print materials, posters, images, web digitisation, reasonable market expenses) and distribution costs (including but not limited to screening cassettes, promotional material and couriers) at capped cost £1,500 across all Turn On titles. Tx costs to recoup from gross receipts.",We do not have option to future series.,,,,Ep 1,Status 3
Fourteen Weddings And A Divorce,Fourteen Weddings And A Divorce,A0029,Factual,Infinity Video Ltd,English,1996,1 x 50',signed,TRUE,TRUE,FALSE,FALSE,01/05/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,"35% (original agreement 50% but deferred from first gross receipts up to GB£35,000)",,TERM: from supplement letter (date below) rolling 12 (twelve) monthly periods with either party being entitled to terminate this Agreement by serving upon the other not less than 6 (six) calendar months written notice of such termination and to expire on the anniversary of each 12 (twelve) month period. TERRITORY: WW excl. UK Video (with Fremantle) RIGHTS: All rights REQUIRES CLEARANCE. See other titles in Odyssey Catalogue.,,"Marketing included however Indigo can deduct from first gross receipts: 1) initial flier costs £750 across all titles; 2) Market attendences €2,500 per annum. TX costs deductable from Gross.",On subsequent series/offshoots etc.,,,"Qtr 1st 2 yrs, biannual thereafter",,Status 3
Fresh Water Time Capsules,Fresh Water Time Capsules,A0066,Factual,Filmjungle.eu,English,2013,6 x 26' or 6 x 52',signed,TRUE,TRUE,TRUE,FALSE,05/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,,Presale Term: 25% with 15% deferred until finance raised and recoupable in the first position by Distributor during the Secondary Term. Secondary Term and Co-Production Term (if applicable): 25% + 5% marketing capped at £5k (anything above upon Prod approval),"Once fully financed where Dist contributes to financing parties will enter into a co-pro agreement. 1) ownership in perpetuity. 2) Distributor will share in the back end of the programme pro-rata'd at the percentage of financing brought by Distributor in order to complete the Budget through presales or other means, to a maximum of 50% (fifty percent).","PRE-SALE TERM: 6 mths from receipt agreed marketing material (below date Friday b4 MIPCOM). May be extended by 6 mthly periods to be agreed by both parties. POST SALE TERM: Upon fully financed and 5 yrs from full delivery, with break at 3 yrs with 6 mths notice. Rolling 2yrly periods with 6 mths notice. (Sub-License 7 yrs beyond end term) TERRITORY: World RIGHTS: Th, Non-Th, TV, Video, Digital, Anc, Merch",On Marketing costs exceeding £5k during Term.,5% marketing deductable from Gross but capped at £5k (anything above upon Prod approval). Tx costs deductable.,"On sequels, offshoots etc.",,,"From sig of Agr until 12 months after delivery of all Materials at quarterly intervals, and thereafter biannual",,
Gas! Gas! Quick Boys!,Gas! Gas! Quick Boys!,,Factual,Beckmann Visual Publishing Ltd,English,2014,1 x 48',,TRUE,FALSE,TRUE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ. Have to request if avail in other territories. Could be available in the UK if 'the price is right' as currently txing on Visions Of War channel who holds WW rights.,,,,,,,Gas Gas https://vimeo.com/98715313 Password: Indigofilm2014,
Ghosts on the Underground,Ghosts on the Underground,D0169,Factual,Polar Media Ltd,English,2005,1 x 52',,TRUE,FALSE,TRUE,FALSE,18/06/2008 00:00,17/06/2015 00:00,17/06/2018 00:00,,TRUE,"35% inc. marketing, with tx materials to be deducted from gross.",,"TERRITORY: Worldwide. RIGHTS: Theatrical, Non-Theatrical, Free TV, Pay TV, New Media. (WE DO NOT HAVE VIDEO) However: Free TV rights in UK with Channel 5 (their rights 5 years from delivery - expiry approx. after 2010). History/Biography Channel - Basic Pay TV rights in UK, Ireland (and non-excl. in Sub-saharan Africa and Malta) expires 30-Jan-09.",Producer approval needed when sub-license is more than 3 years beyond Agreement End Date.,Marketing costs inclusive in Commission. TX costs deductible - but must sell and loan wherever possible.,"either party may terminate after 3 years by written notice of at least 6 months. granted first right refusal on subsequent series, movies, and any format containing any characters or any series.",Made for Channel 5 UK,,"quarterly and within 45 days in 1st year, thereafter every 6 months and within 45 days.",,Status 3
"Golden Age Of Railways: When Britain Ruled The Rails, The","Golden Age Of Railways: When Britain Ruled The Rails, The",D0222,Factual,Beckmann Visual Publishing Ltd,English,2009,1 x 60',signed,TRUE,TRUE,TRUE,FALSE,27/11/2013 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"TERM: Rolling 12mthly periods, with 3 mths notice on the anniversary of each 12 mthly period (e.g. in Y1 the term terminates on the 15th mth). TERRITORY: World excl. existing US/Canada Video/EST/VOD. TV is ours to exploit. RIGHTS: TV, Theatrical, Non-theatric, Merchandising, Ancillary. Digital rights only granted if licensed in conjunction to TV broadcaster license and its branded channels. VIDEO/VOD/EST to third parties (Lovefilm, Netflix etc) NOT GRANTED but can discuss on deal-by-deal basis. NB: Clip rights specifically NOT granted to Distributor.",On all licensing deals. If no response means NOT approved. By e-mail to Joanna White - jwhite@beckmanngroup.co.uk - copying Liz Meredith - lmeredith@beckmanngroup.co.uk,Marketing included. Tx costs deductible but Producer delivering direct to licensees.,"First right of refusal on subsequent series, offshoots etc.",Materials 4:3 and upscaled to 1080 from 720 as source material not true HD.,,quarterly and within 45 days,"Golden Age Of Railways: When Britain Ruled The Rails, The https://vimeo.com/99229680 Password: Indigo2014",Status 3
Great British Ghosts,Great British Ghosts Halloween Special 01,,Factual,Altamar Entertainment Limited,English,2012,1 x 45',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,35%,,Terms TBC TERM: 5 yrs (start TBC) TERRITORY: WW RIGHTS: All rights,"Need approval from Michaela Strachan if we get library/clip sale, and need timecodes of the proposed extracts to be used.",Marketing inclusive. Tx deductible,None,,,Every quarter.,Great British Ghosts -Halloween Special https://vimeo.com/101499372 Password: Indigo2014,Status 3
Great British Ghosts,Great British Ghosts Series 01,,Factual,Altamar Entertainment Limited,English,2011,8 x 30',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,35%,,TERM: 5 yrs (start TBC) TERRITORY: WW RIGHTS: All rights,"Need approval from Michaela Strachan if we get library/clip sale, and need timecodes of the proposed extracts to be used.",Marketing inclusive. Tx deductible,None,,,Every quarter.,"1, 2, 3, 4 (4 on website with Kelvdon Essex) Great British Ghosts Ep 4 Vimeo link: https://vimeo.com/95259533 Password: Indigo2014",Status 3
Great British Ghosts,Great British Ghosts Series 02,,Factual,Altamar Entertainment Limited,English,2012,12 x 30',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,35%,,Terms TBC TERM: 5 yrs (start TBC) TERRITORY: WW RIGHTS: All rights,"Need approval from Michaela Strachan if we get library/clip sale, and need timecodes of the proposed extracts to be used.",Marketing inclusive. Tx deductible,None,,,Every quarter.,Vimeo link: https://vimeo.com/95259531 Password: Indigo2014,Status 3
"Great War Poets, The","Great War Poets, The",,Factual,Beckmann Visual Publishing Ltd,English,2014,1 x 50',,TRUE,FALSE,TRUE,FALSE,,,,,,,,ACQUISITION TITLE. Third party rights as Beckmann have UK video rights only. As of 19.6.14 only permitted to pitch in Australia/NZ. Have to request if avail in other territories. Could be available in the UK if 'the price is right' as currently txing on Visions Of War channel who holds WW rights.,,,,,,,Great War Poets https://vimeo.com/98052247 Password: Indigofilm2014,Status 3
Guide to Bird Identification with Dave Gosney,Guide to Bird Identification with Dave Gosney,D0186 (letter authorisation),Factual,"Red, Green & Blue Company Ltd, The",English,2005,1 x 120',,TRUE,FALSE,TRUE,FALSE,17/07/2007 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,done on a deal by deal basis but 35% incl. marketing costs. have informal agreement with producer.,,1) non-excl. UK secondary TV rights 2) exclusive WW excl. UK TV & Video rights,Yes,TX costs deductible.,,24.5.12 We do not have the materials in our lab. To be accessed from producer once we have a deal.,,,,Status 3
Guide to British Birds,Guide to British Birds,D0186 (letter authorisation),Factual,"Red, Green & Blue Company Ltd, The",English,2005,5 x 120',,TRUE,FALSE,TRUE,FALSE,17/07/2007 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,done on a deal by deal basis but 35% incl. marketing costs. have informal agreement with producer.,,1) non-excl. UK secondary TV rights 2) exclusive WW excl. UK TV & Video rights,Yes,TX costs on top.,,24.5.12 We do not have the materials in our lab. To be accessed from producer once we have a deal.,,,,Status 3
Guide to Garden Birds,Guide to Garden Birds,D0186 (letter authorisation),Factual,"Red, Green & Blue Company Ltd, The",English,2004,1 x 60',,TRUE,FALSE,TRUE,FALSE,17/07/2007 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,done on a deal by deal basis but 35% incl. marketing costs. have informal agreement with producer.,,1) non-excl. UK secondary TV rights 2) exclusive WW excl. UK TV & Video rights,yes,TX costs deductible.,,24.5.12 We do not have the materials in our lab. To be accessed from producer once we have a deal.,,,,Status 3
Guy Harvey's Portraits From The Deep,Guy Harvey's Portraits From The Deep Series 01,,Factual,Gamefish Marketing,English,2004,13 x 30',,TRUE,FALSE,TRUE,FALSE,14/07/2005 00:00,13/07/2010 00:00,12/07/2012 00:00,,TRUE,"ACQUISITION TITLE (OLD INFO 27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excluding all TV in US / Canada and ESPN 2 footprint (South America) on all ESPN programmes - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,ACQUISITION TITLE,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,ACQUISITION TITLE,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Guy Harvey's Portraits From The Deep,Guy Harvey's Portraits From The Deep Series 02,,Factual,Gamefish Marketing,English,2005,13 x 30',,TRUE,FALSE,TRUE,FALSE,16/05/2006 00:00,15/05/2011 00:00,14/05/2013 00:00,,TRUE,"ACQUISITION TITLE (27.5%. Increases to 35% once gross receipts for each episode exceeds US$25,000.)",,ACQUISITION TITLE World excluding all TV in US / Canada and ESPN 2 footprint (South America) on all ESPN programmes - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,ACQUISITION TITLE,marketing and distribution costs inclusive. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,ACQUISITION TITLE,No,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,TBC,Status 3
Guy Harvey's Portraits From The Deep,Guy Harvey's Portraits From The Deep Series 03,,Factual,Gamefish Marketing,English,2006,1 x 44' & 5 x 22',,TRUE,FALSE,TRUE,FALSE,14/07/2005 00:00,13/07/2010 00:00,12/07/2012 00:00,,TRUE,ACQUISITION TITLE,,ACQUISITION TITLE World excluding all TV in US / Canada and ESPN 2 footprint (South America) on all ESPN programmes - Non-theatrical / Free TV / Pay TV / Videogram / New Media / Ancillary,,,,,,,,Status 3
